Date,Time of day,Articles,CLASS,Ref,Qty,Rate,Amount,Weeday,Month,Profit,
9/18/23 10:56,Morning,GENTAMYCIN INJECTION 80MG/2ML,INJECTIBLES,42046,10,450,450,Monday,September,140,
9/18/23 10:56,Morning,SYRINGE AND NEEDLE 5ML,SURGICAL DEVICES,42046,1,50,50,Monday,September,20,
9/18/23 11:26,Morning,PAINKIL CAPLET 500MG,ANALGESICS,42047,1,100,100,Monday,September,35,
9/18/23 12:15,Morning,NEW DIVINE CHEST &LUNGS,"COUGH,COLD & THROAT",42048,2,400,400,Monday,September,130,
9/18/23 12:28,Morning,CET-Z 10 TABLET CETRIZINE,ANTIALLERGY,42049,1,300,300,Monday,September,117,
9/18/23 12:28,Morning,NUTZY PEANUT BUTTER SMALL SIZE,MINI-MART,42049,1,800,800,Monday,September,250,
9/18/23 12:28,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,42049,1,150,150,Monday,September,47,
9/18/23 12:49,Morning,5 ALIVE BERRY BLAST,MINI-MART,42050,1,600,600,Monday,September,150,
9/18/23 12:49,Morning,MORNING FRESH DISWASHING LIQUID 450ML,MINI-MART,42050,1,600,600,Monday,September,117,
9/18/23 12:54,Morning,PLASTER ROLL 3,SURGICAL DEVICES,42051,1,"1,000","1,000",Monday,September,297,
9/18/23 12:55,Morning,LOPRAD LOPERAMIDE CAPSULES 2MG,GASTROINTESTINAL,42052,1,100,100,Monday,September,30,
9/18/23 12:55,Morning,TAB FLAGYL 400MG,ANTIBIOTICS,42052,1,300,300,Monday,September,110,
9/18/23 12:55,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,42052,1,150,150,Monday,September,47,
9/18/23 12:55,Morning,EVA WATER 75CL,MINI-MART,42053,1,150,150,Monday,September,50,
9/18/23 13:49,Morning,PENICILLIN SKIN OINTMENT DGF,SKINCARE PRODUCTS,42054,1,400,400,Monday,September,120,
9/18/23 13:49,Morning,PANDA PARACETAMOL SYRUP,ANALGESICS SYRUP,42054,1,400,400,Monday,September,140,
9/18/23 13:49,Morning,LUCOZADE BOOST 125ML,MINI-MART,42054,1,150,150,Monday,September,41,
9/18/23 13:51,Morning,PRIMPEX TABLETS 480MG 10 BY 10,ANTIBIOTICS,42055,1,180,180,Monday,September,51,
9/18/23 13:51,Morning,PROCOLD TABLETS,ANTIALLERGY,42055,1,200,200,Monday,September,71,
9/18/23 13:51,Morning,VIJU CHOCOLATE FLAVOR,MINI-MART,42055,1,500,500,Monday,September,117,
9/18/23 13:51,Morning,DAY BY DAY VITAMIN C TABLETS,SUPPLEMENTS,42055,1,250,250,Monday,September,98,
9/18/23 13:51,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42055,5,40,200,Monday,September,60,
9/18/23 13:52,Morning,STREPSILS LOZENGES ORIGINAL,"COUGH,COLD & THROAT",42056,2,"3,200","3,200",Monday,September,760,
9/18/23 14:18,Morning,SOREPILS LOZENGES ORANGE,"COUGH,COLD & THROAT",42057,2,"1,200","1,200",Monday,September,290,
9/18/23 14:18,Morning,VOLTAREN RETARD 100MG,ANALGESICS,42057,1,"1,500","1,500",Monday,September,405,
9/18/23 14:18,Morning,AMATEM FORTE SOFTGEL 80/480MG,ANTIMALARIAL,42057,1,"2,100","2,100",Monday,September,642,
9/18/23 14:18,Morning,AMOXYCILLIN CAPSULE 500MG AMONEX,ANTIBIOTICS,42057,1,400,400,Monday,September,140,
9/18/23 14:19,Morning,ERYTHROCARE TAB ERYTHROMYCIN 500MG,ANTIBIOTICS,42058,1,"1,350","1,350",Monday,September,405,
9/18/23 14:21,Morning,AMATEM FORTE SOFTGEL 80/480MG,ANTIMALARIAL,42059,1,"2,100","2,100",Monday,September,642,
9/18/23 14:21,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,42059,1,150,150,Monday,September,47,
9/18/23 14:42,Morning,NIZORAL CREAM,SKINCARE PRODUCTS,42060,1,"3,000","3,000",Monday,September,905,
9/18/23 15:03,Morning,BIOPENTIN TABLETS 10 BY 10,ANALGESICS,42061,1,"1,250","1,250",Monday,September,390,
9/18/23 15:03,Morning,CLOFENAC TABLET 50MG,ANALGESICS,42061,2,300,600,Monday,September,202,
9/18/23 15:03,Morning,NATRIXAM 1.5MG/5MG TABLET,CARDIOVASCULAR,42061,3,"1,400","4,200",Monday,September,"1,230",
9/18/23 15:03,Morning,CREPE BANDAGE SIZE 4,SURGICAL DEVICES,42061,3,250,750,Monday,September,300,
9/18/23 15:16,Morning,SKINEAL CREAM,SKINCARE PRODUCTS,42062,1,"1,150","1,150",Monday,September,348,
9/18/23 15:36,Morning,CAPRI-SUN DRINK 200ML,MINI-MART,42063,2,150,300,Monday,September,68,
9/18/23 15:40,Morning,VASOPRIN TABLET,CARDIOVASCULAR,42064,2,50,100,Monday,September,52,
9/18/23 15:40,Morning,TRIBACT CREAM,SKINCARE PRODUCTS,42064,1,500,500,Monday,September,210,
9/18/23 16:11,Evening,NEUROGESIC CREAM 85G,ANALGESICS CREAM,42065,1,"1,700","1,700",Monday,September,523,
9/18/23 16:40,Evening,CYPRIGOLD SYRUP 200ML,SUPPLEMENTS,42066,1,700,700,Monday,September,220,
9/18/23 16:40,Evening,XASTEN TABLETS 1MG,ANALGESICS,42066,2,50,100,Monday,September,32,
9/18/23 17:16,Evening,RIBENA 125 ML,MINI-MART,42067,1,150,150,Monday,September,41,
9/18/23 17:16,Evening,VIREST TABLET400MG,ANTIVIRAL,42067,3,"1,850","5,550",Monday,September,"1,650",
9/18/23 17:16,Evening,ENDIX G CREAM 20G,SKINCARE PRODUCTS,42067,1,"1,150","1,150",Monday,September,350,
9/18/23 17:16,Evening,LORATYN-10 TABLET,ANTIALLERGY,42067,1,600,600,Monday,September,201,
9/18/23 17:26,Evening,AQUACLAV TABLETS 625MG,ANTIBIOTICS,42068,1,"1,850","1,850",Monday,September,555,
9/18/23 17:40,Evening,VIJU WHEAT,MINI-MART,42069,2,500,"1,000",Monday,September,234,
9/18/23 18:17,Evening,CHLORAMPHENICOL EYE DROPS DGF,OCCULAR,42070,1,450,450,Monday,September,135,
9/18/23 18:17,Evening,PIRITON TABLET EMZOR 10 BY 10,ANTIALLERGY,42070,1,50,50,Monday,September,29,
9/18/23 18:17,Evening,AMOXYCILLIN CAPSULE 500MG AMONEX,ANTIBIOTICS,42070,1,400,400,Monday,September,140,
9/18/23 18:22,Evening,CAMOSUNATE JUNIOR TABLETS 7-13YEARS,ANTIMALARIAL,42071,1,"1,150","1,150",Monday,September,351,
9/18/23 18:22,Evening,IBUPROFEN TABLET 200MG REXIFEN,ANALGESICS,42071,1,200,200,Monday,September,70,
9/18/23 18:22,Evening,LORATADINE-RETIDINE,ANTIALLERGY,42071,1,200,200,Monday,September,84,
9/18/23 18:22,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,42071,1,150,150,Monday,September,47,
9/18/23 18:25,Evening,SECWID TABLETS 500MG BY 4,ANTIBIOTICS,42072,1,850,850,Monday,September,250,
9/18/23 18:31,Evening,ASTYFER TONIC,SUPPLEMENTS,42073,1,"2,800","2,800",Monday,September,799,
9/18/23 18:33,Evening,BABYREX TEETHING MIXTURE,ANALGESICS SYRUP,42074,1,400,400,Monday,September,135,
9/18/23 18:33,Evening,HOLLANDIA YOGHURT,MINI-MART,42075,2,"1,000","2,000",Monday,September,360,
9/18/23 18:33,Evening,VIJU WHEAT,MINI-MART,42075,2,500,"1,000",Monday,September,234,
9/18/23 18:37,Evening,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,42076,2,100,200,Monday,September,50,
9/18/23 19:11,Evening,EVA WATER 150CL,MINI-MART,42077,1,200,200,Monday,September,50,
9/18/23 19:12,Evening,PREDNISOLONE TABLET PERILON,ANALGESICS,42078,1,300,300,Monday,September,80,
9/18/23 19:28,Evening,PANADOL EXTRA TABLET,ANALGESICS,42079,1,300,300,Monday,September,95,
9/18/23 19:47,Evening,ADAY KIT TABLETS,ANTIBIOTICS,42080,1,"1,300","1,300",Monday,September,380,
9/18/23 19:47,Evening,AMPICLOX CAPSULES UNBRANDED 500MG,ANTIBIOTICS,42080,1,450,450,Monday,September,140,
9/18/23 19:47,Evening,OSTEO INHALER,"COUGH,COLD & THROAT",42080,1,300,300,Monday,September,117,
9/18/23 19:51,Evening,EVA WATER 75CL,MINI-MART,42081,1,150,150,Monday,September,50,
9/18/23 20:04,Evening,BISACODYL TABLET BISACURE,GASTROINTESTINAL,42082,1,100,100,Monday,September,60,
9/18/23 20:04,Evening,RETRAX TABLETS,GASTROINTESTINAL,42082,1,300,300,Monday,September,110,
9/18/23 20:04,Evening,JUCOPAN TABLET,GASTROINTESTINAL,42082,1,150,150,Monday,September,45,
9/18/23 20:04,Evening,PET PEPSI,MINI-MART,42082,1,250,250,Monday,September,83,
9/18/23 20:06,Evening,AQUACLAV TABLETS 625MG,ANTIBIOTICS,42083,1,"1,850","1,850",Monday,September,555,
9/18/23 20:09,Evening,CIMETIDINE TABLETS 400MG,GASTROINTESTINAL,42084,1,500,500,Monday,September,170,
9/18/23 20:09,Evening,LUCOZADE BOOST 125ML,MINI-MART,42084,2,150,300,Monday,September,82,
9/18/23 20:11,Evening,LORATADINE-RETIDINE,ANTIALLERGY,42085,1,200,200,Monday,September,84,
9/18/23 20:11,Evening,COTTON WOOL 50G,SURGICAL DEVICES,42086,1,100,100,Monday,September,53,
9/18/23 20:58,Evening,GESTID TABLET,GASTROINTESTINAL,42087,1,100,100,Monday,September,36,
9/18/23 20:58,Evening,EUSOL SOLUTION 100ML APACCO,ANTISEPTICS,42087,1,200,200,Monday,September,45,
9/18/23 20:59,Evening,PREGNANCY TEST STRIP,STRIPS,42088,2,50,100,Monday,September,42,
9/18/23 20:59,Evening,COTTON WOOL 50G,SURGICAL DEVICES,42088,1,100,100,Monday,September,53,
9/19/23 9:07,Morning,TUXIL N CHILDREN COUGH SYRUP,"COUGH,COLD & THROAT",42089,1,400,400,Tuesday,September,130,
9/19/23 9:07,Morning,PROCOLD TABLETS,ANTIALLERGY,42089,1,200,200,Tuesday,September,71,
9/19/23 9:07,Morning,EM-VIT-C ORANGE BY 1000,SUPPLEMENTS,42089,1,100,100,Tuesday,September,47,
9/19/23 9:10,Morning,AZITHROMYCIN SUSPENSION ZETRO,ANTIBIOTICS,42090,1,"1,300","1,300",Tuesday,September,400,
9/19/23 9:10,Morning,EM-VIT-C SYRUP,SUPPLEMENTS,42090,1,500,500,Tuesday,September,147,
9/19/23 9:32,Morning,BONDURETIC TABLET,CARDIOVASCULAR,42091,1,150,150,Tuesday,September,69,
9/19/23 9:32,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42091,1,40,40,Tuesday,September,12,
9/19/23 9:43,Morning,AMATEM SOFTGEL 20/120  X24,ANTIMALARIAL,42092,1,"1,400","1,400",Tuesday,September,410,
9/19/23 9:43,Morning,NEOFYLIN COUGH SYRUP,"COUGH,COLD & THROAT",42092,1,600,600,Tuesday,September,200,
9/19/23 9:43,Morning,AMOXYCILLIN CAPSULE 500MG AMONEX,ANTIBIOTICS,42092,1,400,400,Tuesday,September,140,
9/19/23 9:43,Morning,GVITHER ARTEMETHER INJECTION,INJECTIBLES,42092,3,80,240,Tuesday,September,87,
9/19/23 9:43,Morning,SYRINGE AND NEEDLE 5ML,SURGICAL DEVICES,42092,3,50,150,Tuesday,September,60,
9/19/23 9:43,Morning,GG COLD CAPSULES,ANTIALLERGY,42092,1,100,100,Tuesday,September,32,
9/19/23 9:58,Morning,BLOOD SUGAR TEST,SURGICAL DEVICES,42093,1,800,800,Tuesday,September,800,
9/19/23 11:41,Morning,EMVITE MULTIVITAMIN SYRUP,SUPPLEMENTS,42094,1,450,450,Tuesday,September,148,
9/19/23 11:41,Morning,LONART SUSPENSION,ANTIMALARIAL,42094,1,"2,000","2,000",Tuesday,September,580,
9/19/23 11:41,Morning,AQUACLAV SUSPENSION 228.5MG,ANTIBIOTICS,42094,1,"1,200","1,200",Tuesday,September,344,
9/19/23 11:43,Morning,MEDIKK-55 TABLET,ANALGESICS,42095,2,450,450,Tuesday,September,106,
9/19/23 11:54,Morning,LARIS 80/480 MGNTABLETS,ANTIMALARIAL,42096,1,700,700,Tuesday,September,200,
9/19/23 11:54,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,42096,1,150,150,Tuesday,September,47,
9/19/23 12:12,Morning,PET FANTA 50CL,MINI-MART,42097,1,250,250,Tuesday,September,67,
9/19/23 12:51,Morning,OMEPRAZOLE 20MG CAPSULES OMIT,GASTROINTESTINAL,42098,1,400,400,Tuesday,September,125,
9/19/23 13:20,Morning,CHIVITA ACTIVE,MINI-MART,42099,1,850,850,Tuesday,September,220,
9/19/23 13:20,Morning,FRESHYO YOGHURT 387ML,MINI-MART,42099,2,400,800,Tuesday,September,200,
9/19/23 13:20,Morning,OMEFAST(OMEPRAZOLE) BY 20,GASTROINTESTINAL,42099,1,750,750,Tuesday,September,215,
9/19/23 13:20,Morning,POLYGEL SUSPENSION 200ML,GASTROINTESTINAL,42099,1,"1,200","1,200",Tuesday,September,450,
9/19/23 13:50,Morning,LEVOFEM TABLETS,ORALCONTRACEPTIVES,42100,1,550,550,Tuesday,September,185,
9/19/23 14:52,Morning,EVA WATER 75CL,MINI-MART,42101,1,150,150,Tuesday,September,50,
9/19/23 15:09,Morning,AZITHROMYCIN CAPSULES 500MG EMZOR,ANTIBIOTICS,42102,1,"1,200","1,200",Tuesday,September,410,
9/19/23 15:09,Morning,SOREPILS LOZENGES HONEY,"COUGH,COLD & THROAT",42102,2,"1,200","1,200",Tuesday,September,290,
9/19/23 15:49,Morning,COFEX COUGH SYRUP,"COUGH,COLD & THROAT",42103,1,400,400,Tuesday,September,103,
9/19/23 16:03,Evening,FLU-J SYRUP,ANTIALLERGY,42104,1,500,500,Tuesday,September,160,
9/19/23 16:27,Evening,EM-VIT-C ORANGE BY 1000,SUPPLEMENTS,42105,1,100,100,Tuesday,September,47,
9/19/23 16:31,Evening,BUNTO CAPSULES,SUPPLEMENTS,42106,1,400,400,Tuesday,September,116,
9/19/23 16:36,Evening,FACE MASK,SURGICAL DEVICES,42107,2,50,100,Tuesday,September,64,
9/19/23 16:45,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,42108,1,500,500,Tuesday,September,117,
9/19/23 16:46,Evening,OSTEO INHALER,"COUGH,COLD & THROAT",42109,1,300,300,Tuesday,September,117,
9/19/23 17:25,Evening,EM-VIT-C ORANGE BY 1000,SUPPLEMENTS,42110,1,100,100,Tuesday,September,47,
9/19/23 17:37,Evening,SYRINGE AND NEEDLE 5ML,SURGICAL DEVICES,42111,1,50,50,Tuesday,September,20,
9/19/23 17:37,Evening,NEEDLE 21G,SURGICAL DEVICES,42111,3,15,45,Tuesday,September,21,
9/19/23 17:58,Evening,BENZYL BENZOATE LOTION 100ML,SKINCARE PRODUCTS,42112,1,550,550,Tuesday,September,168,
9/19/23 17:58,Evening,7 KEYS HERBAL MIXTURE,HERBALS,42112,1,"1,250","1,250",Tuesday,September,380,
9/19/23 17:58,Evening,LORATADINE-RETIDINE,ANTIALLERGY,42112,1,200,200,Tuesday,September,84,
9/19/23 18:26,Evening,TOBREX TOBRAMYCIN EYE OINTMENT,OCCULAR,42113,1,"4,000","4,000",Tuesday,September,"1,095",
9/19/23 18:26,Evening,EM-VIT-C SYRUP,SUPPLEMENTS,42113,1,500,500,Tuesday,September,147,
9/19/23 18:30,Evening,EVA SOAP GOLD,MINI-MART,42114,1,350,350,Tuesday,September,62,
9/19/23 18:30,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42114,1,40,40,Tuesday,September,12,
9/19/23 18:34,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,42115,1,150,150,Tuesday,September,34,
9/19/23 18:34,Evening,MYCOTEN V CREAM,V.CREAM,42115,1,"1,500","1,500",Tuesday,September,450,
9/19/23 18:34,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42115,1,40,40,Tuesday,September,12,
9/19/23 18:36,Evening,SUPER APETI PLUS TAB,SUPPLEMENTS,42116,2,150,150,Tuesday,September,60,
9/19/23 18:36,Evening,CHEMIRON BLOOD CAPSULES,SUPPLEMENTS,42116,1,200,200,Tuesday,September,72,
9/19/23 18:37,Evening,LORATADINE-RETIDINE,ANTIALLERGY,42117,1,200,200,Tuesday,September,84,
9/19/23 18:49,Evening,MIXANAL TABLETS,ANALGESICS,42118,1,150,150,Tuesday,September,38,
9/19/23 18:49,Evening,ANACIN TABLETS 300MG,ANALGESICS,42118,5,20,100,Tuesday,September,60,
9/19/23 18:49,Evening,NATURES FIELD VITAMIN C 1000MG (SAT),SUPPLEMENTS,42118,1,950,950,Tuesday,September,300,
9/19/23 18:49,Evening,NATURES FIELD VITAMIN E 1000IU SAT 10X10,SUPPLEMENTS,42118,1,"1,200","1,200",Tuesday,September,360,
9/19/23 18:50,Evening,GREENZORAL KETOCONAZOLE CREAM,ANTIFUNGAL,42119,1,400,400,Tuesday,September,130,
9/19/23 18:50,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42119,2,40,80,Tuesday,September,24,
9/19/23 19:04,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42120,5,40,200,Tuesday,September,60,
9/19/23 19:09,Evening,PIRITON TABLET EVANS,ANTIALLERGY,42121,2,50,100,Tuesday,September,44,
9/19/23 19:09,Evening,ROBB BOTTLE,ANALGESICS CREAM,42121,1,350,350,Tuesday,September,135,
9/19/23 19:09,Evening,LOFNAC TAB 100MG,ANALGESICS,42121,1,150,150,Tuesday,September,55,
9/19/23 19:09,Evening,EMTRIM TABLET 480MG,ANTIBIOTICS,42121,2,200,400,Tuesday,September,160,
9/19/23 19:09,Evening,D-KOFF SYRUP,"COUGH,COLD & THROAT",42121,1,750,750,Tuesday,September,215,
9/19/23 19:09,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42121,5,40,200,Tuesday,September,60,
9/19/23 19:09,Evening,CIPROFLOXACIN TABLET CIPROTAB BY10,ANTIBIOTICS,42121,1,"2,400","2,400",Tuesday,September,720,
9/19/23 19:13,Evening,MOLPED ULTRA SOFT SANITARY PAD,MINI-MART,42122,1,750,750,Tuesday,September,167,
9/19/23 19:15,Evening,CENPAIN NIGHT TABLETS,ANALGESICS,42123,2,350,350,Tuesday,September,90,
9/19/23 19:16,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42124,1,40,40,Tuesday,September,12,
9/19/23 19:37,Evening,SHALTOUX CHESTY COUGH SYRUP,"COUGH,COLD & THROAT",42125,1,650,650,Tuesday,September,238,
9/19/23 19:41,Evening,GG COLD CAPSULES,ANTIALLERGY,42126,1,100,100,Tuesday,September,32,
9/19/23 19:52,Evening,YTACAN CREAM 30G,SKINCARE PRODUCTS,42127,1,450,450,Tuesday,September,150,
9/19/23 19:57,Evening,CARZEPIN 200MG10X10,MENTAL HEALTH,42128,1,600,600,Tuesday,September,240,
9/19/23 20:01,Evening,CIVODEX EYE/EAR DROP,OCCULAR,42129,1,"1,250","1,250",Tuesday,September,380,
9/19/23 20:01,Evening,KOTASE TABLET,ANALGESICS,42129,5,800,"4,000",Tuesday,September,"1,250",
9/19/23 20:01,Evening,IBUPROFEN TABLET 400MG REXIFEN,ANALGESICS,42129,2,200,400,Tuesday,September,120,
9/19/23 20:01,Evening,FLEMING 1000MG,ANTIBIOTICS,42129,1,"5,000","5,000",Tuesday,September,"1,440",
9/19/23 20:01,Evening,ASCOCHEW VITAMIN C (ORANGE),SUPPLEMENTS,42129,1,500,500,Tuesday,September,170,
9/19/23 20:26,Evening,PARACETAMOL TABLETS EMZOR 500MG BY 96,ANALGESICS,42130,1,150,150,Tuesday,September,52,
9/19/23 20:26,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42130,1,40,40,Tuesday,September,12,
9/19/23 20:31,Evening,ABONIKI BALM,ANALGESICS CREAM,42131,1,450,450,Tuesday,September,145,
9/19/23 20:31,Evening,EASADOL TABLET M&B,ANALGESICS,42131,1,150,150,Tuesday,September,50,
9/19/23 20:33,Evening,GG COLD CAPSULES,ANTIALLERGY,42132,1,100,100,Tuesday,September,32,
9/19/23 20:48,Evening,CUSSONS BABY SOAP 70G,MINI-MART,42133,1,250,250,Tuesday,September,67,
9/19/23 20:48,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42133,1,40,40,Tuesday,September,12,
9/20/23 8:29,Morning,NOCOF DROPS,"COUGH,COLD & THROAT",42134,1,550,550,Wednesday,September,165,
9/20/23 8:29,Morning,CITRAMIN DROPS,SUPPLEMENTS,42134,1,450,450,Wednesday,September,145,
9/20/23 8:49,Morning,POSTINOR 2,ORALCONTRACEPTIVES,42135,1,"1,300","1,300",Wednesday,September,410,
9/20/23 8:49,Morning,PREGNANCY TEST STRIP,STRIPS,42135,4,50,200,Wednesday,September,84,
9/20/23 9:59,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,42136,1,150,150,Wednesday,September,47,
9/20/23 10:14,Morning,PAINKIL CAPLET 500MG,ANALGESICS,42137,1,100,100,Wednesday,September,35,
9/20/23 10:58,Morning,CIPROFLOXACIN TABLET CIPROTAB BY10,ANTIBIOTICS,42138,1,"2,400","2,400",Wednesday,September,720,
9/20/23 11:23,Morning,CLOFENAC TABLET 50MG,ANALGESICS,42139,1,300,300,Wednesday,September,101,
9/20/23 11:41,Morning,ANTALLERGE EYE DROPS,OCCULAR,42140,1,"1,200","1,200",Wednesday,September,330,
9/20/23 12:13,Morning,EMCAP (PARA 500MG TABLETS),ANALGESICS,42141,1,150,150,Wednesday,September,60,
9/20/23 12:13,Morning,PREDNISOLONE TABLET PREDICURE,ANALGESICS,42141,1,100,100,Wednesday,September,63,
9/20/23 12:13,Morning,OSTEO TABLET,ANALGESICS,42141,1,250,250,Wednesday,September,92,
9/20/23 12:23,Morning,ABONIKI BALM,ANALGESICS CREAM,42142,1,450,450,Wednesday,September,145,
9/20/23 13:51,Morning,FRESHYO YOGHURT 387ML,MINI-MART,42143,1,400,400,Wednesday,September,100,
9/20/23 14:01,Morning,ANACIN TABLETS 300MG,ANALGESICS,42144,5,20,100,Wednesday,September,60,
9/20/23 15:20,Morning,ERYTHROMYCIN SUSPENSION TUYIL,ANTIBIOTICS,42145,1,650,650,Wednesday,September,190,
9/20/23 15:20,Morning,CEFTRIAXONE INJECTION 1G,INJECTIBLES,42145,2,500,"1,000",Wednesday,September,294,
9/20/23 15:20,Morning,SCALP VEIN NEEDLE 23G,SURGICAL DEVICES,42145,1,40,40,Wednesday,September,10,
9/20/23 15:20,Morning,IBUMARTEM80/480 BY6,ANTIMALARIAL,42145,1,800,800,Wednesday,September,250,
9/20/23 15:21,Morning,PROCOLD TABLETS,ANTIALLERGY,42146,1,200,200,Wednesday,September,71,
9/20/23 15:26,Morning,PIRITON TRIPLE ACTION SYRUP FOR CHILDREN,"COUGH,COLD & THROAT",42147,2,600,"1,200",Wednesday,September,360,
9/20/23 15:34,Morning,LUCOZADE BOOST REGULAR 450ML,MINI-MART,42148,1,600,600,Wednesday,September,167,
9/20/23 15:42,Morning,LARIS 80/480 MGNTABLETS,ANTIMALARIAL,42149,1,700,700,Wednesday,September,200,
9/20/23 16:13,Evening,XASTEN TABLETS 1MG,ANALGESICS,42150,2,50,100,Wednesday,September,32,
9/20/23 16:15,Evening,FEED FINE TABLETS,SUPPLEMENTS,42151,3,400,400,Wednesday,September,97,
9/20/23 16:41,Evening,EM-VIT-C ORANGE BY 1000,SUPPLEMENTS,42152,1,100,100,Wednesday,September,47,
9/20/23 16:59,Evening,PREGNANCY TEST STRIP,STRIPS,42153,1,100,100,Wednesday,September,66,
9/20/23 17:04,Evening,FUNBACT A CREAM,SKINCARE PRODUCTS,42154,1,650,650,Wednesday,September,196,
9/20/23 17:45,Evening,PIRITON TABLET EVANS,ANTIALLERGY,42155,2,50,100,Wednesday,September,44,
9/20/23 17:45,Evening,MAN G TABLETS 100MG,SEX ENHANCER,42155,1,150,150,Wednesday,September,52,
9/20/23 17:50,Evening,TANZOL TABLET 400MG,GASTROINTESTINAL,42156,1,150,150,Wednesday,September,52,
9/20/23 17:52,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,42157,1,500,500,Wednesday,September,117,
9/20/23 17:52,Evening,EVA WATER 75CL,MINI-MART,42157,1,150,150,Wednesday,September,50,
9/20/23 18:00,Evening,MONTRAL MONTELUKAST10MG LEVOCETRIZINE TABLET,ANTIALLERGY,42158,1,"2,000","2,000",Wednesday,September,600,
9/20/23 18:00,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,42158,2,150,300,Wednesday,September,68,
9/20/23 18:15,Evening,BUNTO BLOOD TONIC 300ML,SUPPLEMENTS,42159,1,850,850,Wednesday,September,275,
9/20/23 18:16,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,42160,1,500,500,Wednesday,September,117,
9/20/23 18:17,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42161,1,40,40,Wednesday,September,12,
9/20/23 18:24,Evening,MYCOTEN CREAM,SKINCARE PRODUCTS,42162,1,750,750,Wednesday,September,220,
9/20/23 18:24,Evening,GENTALAB EYE/EAR DROPS,OCCULAR,42162,1,250,250,Wednesday,September,90,
9/20/23 18:24,Evening,DUDU YOGHURT,MINI-MART,42162,1,400,400,Wednesday,September,125,
9/20/23 18:31,Evening,OTOMED EAR DROPS,EAR DROPS,42163,1,700,700,Wednesday,September,210,
9/20/23 18:31,Evening,CINNARIZINE 25MG STUGERON TABLETS,ANTIHISTAMINES,42163,1,500,500,Wednesday,September,158,
9/20/23 18:39,Evening,CHLORAMPHENICOL EYE DROPS OPTICOL,OCCULAR,42164,1,200,200,Wednesday,September,80,
9/20/23 18:40,Evening,MANIX CAPSULES,SUPPLEMENTS,42165,2,"3,700","3,700",Wednesday,September,"1,024",
9/20/23 18:40,Evening,ADDYZOA HERBAL CAPSULES,HERBALS,42165,1,"5,250","5,250",Wednesday,September,"1,508",
9/20/23 19:09,Evening,TRIBOTAN ADULT CREAM,SKINCARE PRODUCTS,42166,1,750,750,Wednesday,September,200,
9/20/23 19:31,Evening,IBUCAP  CAPSULES,ANALGESICS,42167,1,250,250,Wednesday,September,87,
9/20/23 19:31,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",42167,1,40,40,Wednesday,September,12,
9/20/23 19:33,Evening,NIFEDIN DEXCEL 20MG RETARD,CARDIOVASCULAR,42168,1,400,400,Wednesday,September,97,
9/20/23 19:35,Evening,CET-Z 10 TABLET CETRIZINE,ANTIALLERGY,42169,1,300,300,Wednesday,September,117,
9/20/23 19:46,Evening,VIJU WHEAT,MINI-MART,42170,1,500,500,Wednesday,September,117,
9/20/23 19:58,Evening,IBUPROFEN SUSPENSION AFRAB,ANALGESICS SYRUP,42171,1,500,500,Wednesday,September,160,
9/20/23 19:58,Evening,RETRAX TABLETS,GASTROINTESTINAL,42171,1,300,300,Wednesday,September,110,
9/20/23 20:01,Evening,MONSTER ENERGY 440ML,MINI-MART,42172,2,700,"1,400",Wednesday,September,384,
9/20/23 20:08,Evening,CALCIMAX TABLETS,SUPPLEMENTS,42173,1,200,200,Wednesday,September,100,
9/20/23 20:14,Evening,AMATEM SOFTGEL 20/120 BY 12,ANTIMALARIAL,42174,1,950,950,Wednesday,September,314,
9/20/23 20:14,Evening,IBUPROFEN TABLET 200MG REXIFEN,ANALGESICS,42174,1,200,200,Wednesday,September,70,
9/20/23 20:18,Evening,PANFOR SR TABLETS 1000MG,ANTIDIABETICS,42175,1,650,650,Wednesday,September,172,
